20;-10;69000;2;0.8;83.2;
20;-10;73000;2.4;0.8;89.6;
20;-5;33000;0.8;0.4;36.6;
20;-5;37000;1;0.4;41.2;
20;-5;41000;1.2;0.4;46;
20;-5;45000;1.2;0.4;50.8;
20;-5;49000;1.4;0.4;56;
20;-5;53000;1.6;0.4;61.4;
20;-5;57000;1.6;0.4;66.8;
20;-5;61000;1.8;0.4;72.4;
20;-5;65000;2;0.4;78.8;
20;-5;69000;2.2;0.8;85.2;
20;-5;73000;2.4;0.8;91.8;
20;0;33000;0.8;0.4;37.6;
20;0;37000;1.2;0.4;42;
20;0;41000;1.2;0.4;47.2;
20;0;45000;1.2;0.4;52;
20;0;49000;1.6;0.4;57.2;
20;0;53000;1.6;0.4;62.8;
20;0;57000;1.6;0.4;68.4;
20;0;61000;2;0.4;74;
20;0;65000;2;0.4;80.8;
20;0;69000;2.4;0.8;87.2;
20;0;73000;2.4;0.8;94;
20;5;33000;0.8;0.4;38.4;
20;5;37000;1.2;0.4;43.2;
20;5;41000;1.2;0.4;48.4;
20;5;45000;1.6;0.4;53.6;
20;5;49000;1.6;0.4;58.8;
20;5;53000;1.6;0.4;64.4;
20;5;57000;2;0.4;70;
20;5;61000;2;0.4;76;
20;5;65000;2.4;0.8;83.2;
20;5;69000;2.4;0.8;89.6;
20;5;73000;2.4;0.8;96.8;
20;10;33000;1.2;0.4;39.6;
20;10;37000;1.2;0.4;44.4;
20;10;41000;1.2;0.4;49.6;
20;10;45000;1.6;0.4;54.8;
20;10;49000;1.6;0.4;60.4;
20;10;53000;1.6;0.4;66.4;
20;10;57000;2;0.4;72.4;
20;10;61000;2;0.4;78.4;
20;10;65000;2.4;0.8;85.6;
20;10;69000;2.4;0.8;92.8;
20;10;73000;2.8;0.8;100;
20;15;33000;1.2;0.4;40.8;
20;15;37000;1.2;0.4;46;
20;15;41000;1.6;0.4;51.2;
20;15;45000;1.6;0.4;56.8;
20;15;49000;1.6;0.4;62.8;
20;15;53000;2;0.4;68.4;
20;15;57000;2;0.4;74.8;
20;15;61000;2.4;0.8;81.2;
20;15;65000;2.4;0.8;88.8;
20;15;69000;2.8;0.8;96.4;
20;15;73000;2.8;0.8;104;
20;20;33000;1.2;0.4;42;
20;20;37000;1.6;0.4;47.6;
20;20;41000;1.6;0.4;53.2;
20;20;45000;1.6;0.4;58.8;
20;20;49000;2;0.4;64.8;
20;20;53000;2;0.4;71.2;
20;20;57000;2.4;0.8;77.6;
20;20;61000;2.4;0.8;84.4;
20;20;65000;2.8;0.8;92.4;
20;20;69000;3.2;0.8;100.4;
20;20;73000;3.2;0.8;108.8;
30;-10;33000;1.2;0.6;53.4;
30;-10;37000;1.2;0.6;60.6;
30;-10;41000;1.8;0.6;67.2;
30;-10;45000;1.8;0.6;74.4;
30;-10;49000;1.8;0.6;82.2;
30;-10;53000;2.4;0.6;90;
30;-10;57000;2.4;0.6;97.8;
30;-10;61000;2.4;0.6;106.2;
30;-10;65000;3;0.6;115.2;
30;-10;69000;3;1.2;124.8;
30;-10;73000;3.6;1.2;134.4;
30;-5;33000;1.2;0.6;54.9;
30;-5;37000;1.5;0.6;61.8;
30;-5;41000;1.8;0.6;69;
30;-5;45000;1.8;0.6;76.2;
30;-5;49000;2.1;0.6;84;
30;-5;53000;2.4;0.6;92.1;
30;-5;57000;2.4;0.6;100.2;
30;-5;61000;2.7;0.6;108.6;
30;-5;65000;3;0.6;118.2;
30;-5;69000;3.3;1.2;127.8;
30;-5;73000;3.6;1.2;137.7;
30;0;33000;1.2;0.6;56.4;
30;0;37000;1.8;0.6;63;
30;0;41000;1.8;0.6;70.8;
30;0;45000;1.8;0.6;78;
30;0;49000;2.4;0.6;85.8;
30;0;53000;2.4;0.6;94.2;
30;0;57000;2.4;0.6;102.6;
30;0;61000;3;0.6;111;
30;0;65000;3;0.6;121.2;
30;0;69000;3.6;1.2;130.8;
30;0;73000;3.6;1.2;141;
30;5;33000;1.2;0.6;57.6;
30;5;37000;1.8;0.6;64.8;
30;5;41000;1.8;0.6;72.6;
30;5;45000;2.4;0.6;80.4;
30;5;49000;2.4;0.6;88.2;
30;5;53000;2.4;0.6;96.6;
30;5;57000;3;0.6;105;
30;5;61000;3;0.6;114;
30;5;65000;3.6;1.2;124.8;
30;5;69000;3.6;1.2;134.4;
30;5;73000;3.6;1.2;145.2;
30;10;33000;1.8;0.6;59.4;
30;10;37000;1.8;0.6;66.6;
30;10;41000;1.8;0.6;74.4;
30;10;45000;2.4;0.6;82.2;
30;10;49000;2.4;0.6;90.6;
30;10;53000;2.4;0.6;99.6;
30;10;57000;3;0.6;108.6;
30;10;61000;3;0.6;117.6;
30;10;65000;3.6;1.2;128.4;
30;10;69000;3.6;1.2;139.2;
30;10;73000;4.2;1.2;150;
30;15;33000;1.8;0.6;61.2;
30;15;37000;1.8;0.6;69;
30;15;41000;2.4;0.6;76.8;
30;15;45000;2.4;0.6;85.2;
30;15;49000;2.4;0.6;94.2;
30;15;53000;3;0.6;102.6;
30;15;57000;3;0.6;112.2;
30;15;61000;3.6;1.2;121.8;
30;15;65000;3.6;1.2;133.2;
30;15;69000;4.2;1.2;144.6;
30;15;73000;4.2;1.2;156;
30;20;33000;1.8;0.6;63;
30;20;37000;2.4;0.6;71.4;
30;20;41000;2.4;0.6;79.8;
30;20;45000;2.4;0.6;88.2;
30;20;49000;3;0.6;97.2;
30;20;53000;3;0.6;106.8;
30;20;57000;3.6;1.2;116.4;
30;20;61000;3.6;1.2;126.6;
30;20;65000;4.2;1.2;138.6;
30;20;69000;4.8;1.2;150.6;
30;20;73000;4.8;1.2;163.2;
40;-10;33000;1.6;0.8;71.2;
40;-10;37000;1.6;0.8;80.8;
40;-10;41000;2.4;0.8;89.6;
40;-10;45000;2.4;0.8;99.2;
40;-10;49000;2.4;0.8;109.6;
40;-10;53000;3.2;0.8;120;
40;-10;57000;3.2;0.8;130.4;
40;-10;61000;3.2;0.8;141.6;
40;-10;65000;4;0.8;153.6;
40;-10;69000;4;1.6;166.4;
40;-10;73000;4.8;1.6;179.2;
40;-5;33000;1.6;0.8;73.2;
40;-5;37000;2;0.8;82.4;
40;-5;41000;2.4;0.8;92;
40;-5;45000;2.4;0.8;101.6;
40;-5;49000;2.8;0.8;112;
40;-5;53000;3.2;0.8;122.8;
40;-5;57000;3.2;0.8;133.6;
40;-5;61000;3.6;0.8;144.8;
40;-5;65000;4;0.8;157.6;
